kurum_id,kurum_adi,kurum_tipi,il_kodu,il_adi,ilce_adi,adres,telefon,koordinat_lat,koordinat_lon,web_sitesi,veri_kaynagi,son_guncelleme,kaynak_url
TR-45-OZEL-022,ÖZEL AKHİSAR HASTANESİ,Özel Genel Hastane,45,MANİSA,AKHİSAR,AKHİSAR/MANİSA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-45-OZEL-020,ÖZEL DOĞUŞ HASTANESİ,Özel Genel Hastane,45,MANİSA,AKHİSAR,AKHİSAR/MANİSA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-45-OZEL-022,ÖZEL EGEUMUT HASTANESİ,Özel Genel Hastane,45,MANİSA,TURGUTLU,TURGUTLU/MANİSA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-45-OZEL-036,ÖZEL GRANDMEDİCAL HOSPİTAL HASTANESİ,Özel Genel Hastane,45,MANİSA,YUNUSEMRE,YUNUSEMRE/MANİSA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-45-OZEL-022,ÖZEL MEDİGÜN HASTANESİ,Özel Genel Hastane,45,MANİSA,SOMA,SOMA/MANİSA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-45-OZEL-024,ÖZEL MEDİGÜNEŞ HASTANESİ,Özel Genel Hastane,45,MANİSA,SALİHLİ,SALİHLİ/MANİSA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-45-OZEL-022,ÖZEL SALİHLİ HASTANESİ,Özel Genel Hastane,45,MANİSA,SALİHLİ,SALİHLİ/MANİSA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-45-OZEL-026,ÖZEL SEKİZ EYLÜL HASTANESİ,Özel Genel Hastane,45,MANİSA,ŞEHZADELER,ŞEHZADELER/MANİSA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-46-OZEL-029,ÖZEL ELBİSTAN YAŞAM HASTANESİ,Özel Genel Hastane,46,KAHRAMANMARAŞ,ELBİSTAN,ELBİSTAN/KAHRAMANMARAŞ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-46-OZEL-020,ÖZEL HAYAT HASTANESİ,Özel Genel Hastane,46,KAHRAMANMARAŞ,DULKADİROĞLU,DULKADİROĞLU/KAHRAMANMARAŞ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-46-OZEL-035,ÖZEL MARASH LİFE HOSPİTAL HASTANESİ,Özel Genel Hastane,46,KAHRAMANMARAŞ,ONİKİŞUBAT,ONİKİŞUBAT/KAHRAMANMARAŞ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-46-OZEL-031,ÖZEL MARKASİ HOSPİTAL HASTANESİ,Özel Genel Hastane,46,KAHRAMANMARAŞ,DULKADİROĞLU,DULKADİROĞLU/KAHRAMANMARAŞ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-46-OZEL-023,ÖZEL MEGAPARK HASTANESİ,Özel Genel Hastane,46,KAHRAMANMARAŞ,ONİKİŞUBAT,ONİKİŞUBAT/KAHRAMANMARAŞ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-46-OZEL-030,ÖZEL SULAR VATAN SHM HASTANESİ,Özel Genel Hastane,46,KAHRAMANMARAŞ,ONİKİŞUBAT,ONİKİŞUBAT/KAHRAMANMARAŞ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-46-OZEL-023,ÖZEL UĞUR GÖZ HASTANESİ,Özel Göz Hastanesi,46,KAHRAMANMARAŞ,ONİKİŞUBAT,ONİKİŞUBAT/KAHRAMANMARAŞ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-47-OZEL-023,ÖZEL CİHANPOL HASTANESİ,Özel Genel Hastane,47,MARDİN,KIZILTEPE,KIZILTEPE/MARDİN,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-47-OZEL-033,ÖZEL KIZILTEPE İPEKYOLU HASTANESİ,Özel Genel Hastane,47,MARDİN,KIZILTEPE,KIZILTEPE/MARDİN,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-47-OZEL-026,ÖZEL MARDİN PARK HASTANESİ,Özel Genel Hastane,47,MARDİN,ARTUKLU,ARTUKLU/MARDİN,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-48-OZEL-030,ÖZEL ACIBADEM BODRUM HASTANESİ,Özel Genel Hastane,48,MUĞLA,BODRUM,BODRUM/MUĞLA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-48-OZEL-018,ÖZEL AHU HASTANESİ,Özel Genel Hastane,48,MUĞLA,MARMARİS,MARMARİS/MUĞLA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-48-OZEL-030,ÖZEL BODRUM AMERİKAN HASTANESİ,Özel Genel Hastane,48,MUĞLA,BODRUM,BODRUM/MUĞLA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-48-OZEL-024,ÖZEL GÜNEY GÖZ HASTANESİ,Özel Göz Hastanesi,48,MUĞLA,MENTEŞE,MENTEŞE/MUĞLA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-48-OZEL-026,ÖZEL İZAN SAĞLIK HASTANESİ,Özel Genel Hastane,48,MUĞLA,MİLAS,MİLAS/MUĞLA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-48-OZEL-020,ÖZEL LETOON HOSPİTAL,Özel Genel Hastane,48,MUĞLA,FETHİYE,FETHİYE/MUĞLA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-48-OZEL-033,ÖZEL LOKMAN HEKİM ESNAF HASTANESİ,Özel Genel Hastane,48,MUĞLA,FETHİYE,FETHİYE/MUĞLA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-48-OZEL-031,ÖZEL MARMARİS YÜCELEN HASTANESİ,Özel Genel Hastane,48,MUĞLA,MARMARİS,MARMARİS/MUĞLA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-48-OZEL-029,ÖZEL ORTACA YÜCELEN HASTANESİ,Özel Genel Hastane,48,MUĞLA,ORTACA,ORTACA/MUĞLA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-48-OZEL-022,ÖZEL YÜCELEN HASTANESİ,Özel Genel Hastane,48,MUĞLA,MENTEŞE,MENTEŞE/MUĞLA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-49-OZEL-023,ÖZEL MUŞ ŞİFA HASTANESİ,Özel Genel Hastane,49,MUŞ,MERKEZ,MERKEZ/MUŞ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-50-OZEL-024,ÖZEL KAPADOKYA HASTANESİ,Özel Genel Hastane,50,NEVŞEHİR,MERKEZ,MERKEZ/NEVŞEHİR,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-50-OZEL-020,ÖZEL VERSA HASTANESİ,Özel Genel Hastane,50,NEVŞEHİR,MERKEZ,MERKEZ/NEVŞEHİR,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-51-OZEL-026,ÖZEL NİĞDE HAYAT HASTANESİ,Özel Genel Hastane,51,NİĞDE,MERKEZ,MERKEZ/NİĞDE,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-52-OZEL-032,ÖZEL AVRASYA MEDİ-TECH HASTANESİ,Özel Genel Hastane,52,ORDU,FATSA,FATSA/ORDU,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-52-OZEL-031,ÖZEL MEDİCALPARK ORDU HASTANESİ,Özel Genel Hastane,52,ORDU,ALTINORDU,ALTINORDU/ORDU,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-52-OZEL-025,ÖZEL ORDU SEVGİ HASTANESİ,Özel Genel Hastane,52,ORDU,ALTINORDU,ALTINORDU/ORDU,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-52-OZEL-024,ÖZEL ORDU UMUT HASTANESİ,Özel Genel Hastane,52,ORDU,ALTINORDU,ALTINORDU/ORDU,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-52-OZEL-029,ÖZEL ÜNYE ÇAKIRTEPE HASTANESİ,Özel Genel Hastane,52,ORDU,ÜNYE,ÜNYE/ORDU,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-53-OZEL-027,ÖZEL ŞAR HOSPITAL HASTANESİ,Özel Genel Hastane,53,RİZE,MERKEZ,MERKEZ/RİZE,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-54-OZEL-022,ÖZEL ADA TIP HASTANESİ,Özel Genel Hastane,54,SAKARYA,SERDİVAN,SERDİVAN/SAKARYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-54-OZEL-023,ÖZEL BEYHEKİM HASTANESİ,Özel Genel Hastane,54,SAKARYA,ADAPAZARI,ADAPAZARI/SAKARYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-54-OZEL-020,ÖZEL BİLGE HASTANESİ,Özel Genel Hastane,54,SAKARYA,ADAPAZARI,ADAPAZARI/SAKARYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-54-OZEL-023,ÖZEL İNCİ GÖZ HASTANESİ,Özel Göz Hastanesi,54,SAKARYA,ADAPAZARI,ADAPAZARI/SAKARYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-54-OZEL-028,ÖZEL KONAK HASTANESİ SAKARYA,Özel Genel Hastane,54,SAKARYA,SERDİVAN,SERDİVAN/SAKARYA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-55-OZEL-021,ÖZEL ATASAM HASTANESİ,Özel Genel Hastane,55,SAMSUN,İLKADIM,İLKADIM/SAMSUN,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-55-OZEL-020,ÖZEL LİMAN HASTANESİ,Özel Genel Hastane,55,SAMSUN,İLKADIM,İLKADIM/SAMSUN,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-55-OZEL-034,ÖZEL LİV HOSPİTAL SAMSUN HASTANESİ,Özel Genel Hastane,55,SAMSUN,İLKADIM,İLKADIM/SAMSUN,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-55-OZEL-024,ÖZEL MEDİBAFRA HASTANESİ,Özel Genel Hastane,55,SAMSUN,BAFRA,BAFRA/SAMSUN,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-55-OZEL-044,ÖZEL MEDİCANA İNTERNATİONAL SAMSUN HASTANESİ,Özel Genel Hastane,55,SAMSUN,CANİK,CANİK/SAMSUN,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-55-OZEL-053,ÖZEL ROMATEM FİZİK TEDAVİ VE REHABİLİTASYON DAL HASTA,Özel Fizik Tedavi ve Rehabilitasyon Hastanesi,55,SAMSUN,CANİK,CANİK/SAMSUN,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-55-OZEL-042,ÖZEL SAMSUN BÜYÜK ANADOLU MEYDAN HASTANESİ,Özel Genel Hastane,55,SAMSUN,İLKADIM,İLKADIM/SAMSUN,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-55-OZEL-034,ÖZEL SAMSUN BÜYÜKANADOLU HASTANESİ,Özel Genel Hastane,55,SAMSUN,İLKADIM,İLKADIM/SAMSUN,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-55-OZEL-036,ÖZEL VM MEDİCALPARK SAMSUN HASTANESİ,Özel Genel Hastane,55,SAMSUN,ATAKUM,ATAKUM/SAMSUN,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-56-OZEL-019,ÖZEL ASEMA HOSPİTAL,Özel Genel Hastane,56,SİİRT,MERKEZ,MERKEZ/SİİRT,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-56-OZEL-026,ÖZEL SİİRT HAYAT HASTANESİ,Özel Genel Hastane,56,SİİRT,MERKEZ,MERKEZ/SİİRT,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-56-OZEL-031,ÖZEL SİİRT İBN-İ SİNA HASTANESİ,Özel Genel Hastane,56,SİİRT,MERKEZ,MERKEZ/SİİRT,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-58-OZEL-029,ÖZEL MEDİCANA SİVAS HASTANESİ,Özel Genel Hastane,58,SİVAS,MERKEZ,MERKEZ/SİVAS,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-58-OZEL-028,ÖZEL SİVAS GÜLTEPE HASTANESİ,Özel Genel Hastane,58,SİVAS,MERKEZ,MERKEZ/SİVAS,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-59-OZEL-026,ÖZEL ÇORLU VATAN HASTANESİ,Özel Genel Hastane,59,TEKİRDAĞ,ÇORLU,ÇORLU/TEKİRDAĞ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-59-OZEL-029,ÖZEL İRMET HOSPİTAL HASTANESİ,Özel Genel Hastane,59,TEKİRDAĞ,ÇERKEZKÖY,ÇERKEZKÖY/TEKİRDAĞ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-59-OZEL-022,ÖZEL OPTİMED HASTANESİ,Özel Genel Hastane,59,TEKİRDAĞ,ÇERKEZKÖY,ÇERKEZKÖY/TEKİRDAĞ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-59-OZEL-020,ÖZEL REYAP HASTANESİ,Özel Genel Hastane,59,TEKİRDAĞ,ÇORLU,ÇORLU/TEKİRDAĞ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-59-OZEL-026,ÖZEL STAR MEDİCA HASTANESİ,Özel Genel Hastane,59,TEKİRDAĞ,SÜLEYMANPAŞA,SÜLEYMANPAŞA/TEKİRDAĞ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-59-OZEL-029,ÖZEL TEKİRDAĞ YAŞAM HASTANESİ,Özel Genel Hastane,59,TEKİRDAĞ,SÜLEYMANPAŞA,SÜLEYMANPAŞA/TEKİRDAĞ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-59-OZEL-026,ÖZEL VEGA HOSPİTAL HASTANE,Özel Genel Hastane,59,TEKİRDAĞ,ÇORLU,ÇORLU/TEKİRDAĞ,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-60-OZEL-033,ÖZEL MEDİCAL PARK TOKAT HASTANESİ,Özel Genel Hastane,60,TOKAT,MERKEZ,MERKEZ/TOKAT,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-61-OZEL-023,ÖZEL İMPERİAL HASTANESİ,Özel Genel Hastane,61,TRABZON,ORTAHİSAR,ORTAHİSAR/TRABZON,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-61-OZEL-036,ÖZEL MEDİCALPARK KARADENİZ HASTANESİ,Özel Genel Hastane,61,TRABZON,ORTAHİSAR,ORTAHİSAR/TRABZON,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-61-OZEL-034,ÖZEL MEDİCALPARK TRABZON HASTANESİ,Özel Genel Hastane,61,TRABZON,AKÇAABAT,AKÇAABAT/TRABZON,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-63-OZEL-024,ÖZEL METROLİFE HASTANESİ,Özel Genel Hastane,63,ŞANLIURFA,KARAKÖPRÜ,KARAKÖPRÜ/ŞANLIURFA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-63-OZEL-021,ÖZEL MEYDAN HASTANESİ,Özel Genel Hastane,63,ŞANLIURFA,HALİLİYE,HALİLİYE/ŞANLIURFA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-63-OZEL-037,ÖZEL RUHA ACADEMİA HOSPİTAL HASTANESİ,Özel Genel Hastane,63,ŞANLIURFA,HALİLİYE,HALİLİYE/ŞANLIURFA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-63-OZEL-022,ÖZEL ŞAN-MED HASTANESİ,Özel Genel Hastane,63,ŞANLIURFA,HALİLİYE,HALİLİYE/ŞANLIURFA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-63-OZEL-025,ÖZEL URFA LOTUS HASTANESİ,Özel Genel Hastane,63,ŞANLIURFA,KARAKÖPRÜ,KARAKÖPRÜ/ŞANLIURFA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-63-OZEL-019,ÖZEL URSU HASTANESİ,Özel Genel Hastane,63,ŞANLIURFA,HALİLİYE,HALİLİYE/ŞANLIURFA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-64-OZEL-032,ÖZEL MEDİCAL PARK UŞAK HASTANESİ,Özel Genel Hastane,64,UŞAK,MERKEZ,MERKEZ/UŞAK,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-64-OZEL-027,ÖZEL ÖZTAN SAĞLIK HASTANESİ,Özel Genel Hastane,64,UŞAK,MERKEZ,MERKEZ/UŞAK,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-65-OZEL-034,ÖZEL  LOKMAN HEKİM HAYAT HASTANESİ,Özel Genel Hastane,65,VAN,İPEKYOLU,İPEKYOLU/VAN,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-65-OZEL-038,ÖZEL AKDAMAR(GÜVEN) HOSPİTAL HASTANESİ,Özel Genel Hastane,65,VAN,İPEKYOLU,İPEKYOLU/VAN,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-65-OZEL-031,ÖZEL LOKMAN HEKİM VAN HASTANESİ,Özel Genel Hastane,65,VAN,İPEKYOLU,İPEKYOLU/VAN,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
